"Year","Site","Dataset","Abudefduf bengalensis","Abudefduf sexfasciatus","Abudefduf sordidus","Abudefduf vaigiensis","Abudefduf whitleyi","Acanthaluteres spilomelanurus","Acanthaluteres vittiger","Acanthistius ocellatus","Acanthopagrus australis","Acanthurus dussumieri","Acanthurus lineatus","Acanthurus mata","Acanthurus nigrofuscus","Acanthurus olivaceus","Acanthurus pyroferus","Acanthurus triostegus","Achoerodus viridis","Allomycterus pilatus","Aluterus monoceros","Ambassis jacksoniensis","Ambiserrula jugosa","Amblyeleotris wheeleri","Amblygobius phalaena","Anacanthus barbatus","Anampses caeruleopunctatus","Anampses elegans","Anampses geographicus","Anampses neoguinaicus","Anoplocapros inermis","Antennarius pictus","Antennarius striatus","Antennatus coccineus","Aploactisoma milesii","Aplodactylus lophodon","Apogon capricornis","Apogon semiornatus","Apogonichthyoides atripes","Aptychotrema rostrata","Argyrosomus japonicus","Arothron firmamentum","Arothron hispidus","Arothron manilensis","Arothron nigropunctatus","Arothron stellatus","Aseraggodes lenisquamis","Aspasmogaster costata","Aspidontus dussumieri","Aspidontus taeniatus","Atherinomorus vaigiensis","Atypichthys strigatus","Austrolabrus maculatus","Balistoides conspicillum","Bathygobius cocosensis","Bathytoshia brevicaudata","Batrachomoeus dubius","Bodianus frenchii","Brachaelurus waddi","Brachaluteres jacksonianus","Brachirus niger","Caesio caerulaurea","Cantherhines dumerilii","Cantherhines pardalis","Canthigaster axiologus","Canthigaster bennetti","Canthigaster callisterna","Canthigaster valentini","Carangoides chrysophrys","Carangoides ferdau","Carangoides orthogrammus","Caranx sexfasciatus","Carcharhinus obscurus","Carcharias taurus","Centropogon australis","Centropyge bicolor","Centropyge tibicen","Chaetodon auriga","Chaetodon citrinellus","Chaetodon flavirostris","Chaetodon guentheri","Chaetodon kleinii","Chaetodon melannotus","Chaetodon mertensii","Chaetodon pelewensis","Chaetodon tricinctus","Chaetodon unimaculatus","Chaetodon vagabundus","Cheilio inermis","Cheilodactylus ephippium","Cheilodactylus fuscus","Cheilodactylus gibbosus","Cheilodactylus nigripes","Cheilodactylus vestitus","Chelidonichthys kumu","Chelmonops truncatus","Chironemus marmoratus","Chlorurus sordidus","Chromis flavomaculata","Chromis hypsilepis","Chromis iomelas","Chromis margaritifer","Chromis nitida","Chromis vanderbilti","Chromis weberi","Chrysiptera flavipinnis","Chrysiptera notialis","Chrysophrys auratus","Cirrhilabrus punctatus","Cirrhitichthys aprinus","Cirripectes castaneus","Cleidopus gloriamaris","Cnidoglanis macrocephalus","Cochleoceps orientalis","Cocotropus microps","Coris aurilineata","Coris batuensis","Coris dorsomacula","Coris gaimard","Coris picta","Coris sandeyeri","Coryphaena hippurus","Cristiceps argyropleura","Cristiceps aurantiacus","Cristiceps australis","Ctenochaetus binotatus","Ctenochaetus striatus","Cybiosarda elegans","Dactyloptena orientalis","Dascyllus reticulatus","Dascyllus trimaculatus","Dendrochirus brachypterus","Dendrochirus zebra","Diagramma labiosum","Diagramma labiosum","Dicotylichthys punctulatus","Dinolestes lewini","Diodon holocanthus","Diploprion bifasciatum","Dotalabrus aurantiacus","Echeneis naucrates","Engraulis australis","Enneapterygius atrogulare","Enneapterygius rufopileus","Enoplosus armatus","Eocallionymus papilio","Epinephelus cyanopodus","Epinephelus daemelii","Epinephelus maculatus","Epinephelus undulatostriatus","Eubalichthys bucephalus","Eubalichthys mosaicus","Eupetrichthys angustipes","Eurypegasus draconis","Favonigobius lentiginosus","Feroxodon multistriatus","Festucalex cinctus","Filicampus tigris","Fistularia commersonii","Fistularia petimba","Foetorepus calauropomus","Forcipiger flavissimus","Gerres subfasciatus","Girella elevata","Girella tricuspidata","Gnatholepis cauerensis","Gomphosus varius","Gonorynchus greyi","Gymnapistes marmoratus","Gymnothorax cribroris","Gymnothorax eurostus","Gymnothorax prasinus","Gymnothorax thyrsoideus","Halichoeres hartzfeldii","Halichoeres hortulanus","Halichoeres margaritaceus","Halichoeres marginatus","Halichoeres nebulosus","Hemigymnus melapterus","Hemitrygon fluviorum","Heniochus acuminatus","Heniochus chrysostomus","Heniochus diphreutes","Heniochus monoceros","Heraldia nocturna","Heteroclinus roseus","Heteroclinus whiteleggii","Heterodontus galeatus","Heterodontus portusjacksoni","Heteropriacanthus cruentatus ","Heteroscarus acroptilus","Hippocampus abdominalis","Hippocampus kelloggi","Hippocampus whitei","Histiogamphelus briggsii","Hyperlophus vittatus","Hypnos monopterygius","Hypoplectrodes annulatus","Hypoplectrodes maccullochi","Hypoplectrodes nigroruber","Hyporhamphus australis","Idiotropiscis lumnitzeri","Istigobius hoesei","Kuhlia mugil","Kyphosus sectatrix","Kyphosus sydneyanus","Kyphosus vaigiensis","Labroides dimidiatus","Lactoria cornuta","Lactoria diaphana","Lactoria fornasini","Latridopsis forsteri","Latropiscis purpurissatus","Lepidoblennius haplodactylus","Lepidotrigla papilio","Leptatherina presbyteroides","Leptoscarus vaigiensis","Lethrinus genivittatus","Lethrinus laticaudis","Lethrinus nebulosus","Lethrinus variegatus","Limnichthys fasciatus","Lissocampus runa","Lotella rhacina","Lutjanus argentimaculatus","Lutjanus bohar","Lutjanus fulviflamma","Lutjanus gibbus","Lutjanus kasmira","Lutjanus quinquelineatus","Lutjanus russellii","Macropharyngodon meleagris","Macropharyngodon negrosensis","Malvoliophis pinguis","Maroubra perserrata","Mecaenichthys immaculatus","Meiacanthus atrodorsalis","Meuschenia australis","Meuschenia flavolineata","Meuschenia freycineti","Meuschenia scaber","Meuschenia trachylepis","Meuschenia venusta","Microcanthus strigatus","Mola alexandrini","Monacanthus chinensis","Monodactylus argenteus","Monotaxis heterodon","Mugil cephalus","Mulloidichthys flavolineatus","Mulloidichthys vanicolensis","Myliobatis tenuicaudatus","Myripristis berndti","Myripristis murdjan","Myxus elongatus","Naso annulatus","Naso hexacanthus","Naso unicornis","Nelusetta ayraud","Nemadactylus douglasii","Neoodax balteatus","Neopomacentrus azysron","Neosynchiropus ocellatus","Nesogobius sp4","Nomeus gronovii","Notiocampus ruber","Notolabrus gymnogenis","Olisthops cyanomelas","Ophisurus serpens","Ophthalmolepis lineolata","Optivus agastos","Orectolobus halei","Orectolobus maculatus","Ostorhinchus aureus","Ostorhinchus capricornis","Ostorhinchus doederleini","Ostorhinchus fasciatus","Ostorhinchus limenus","Ostorhinchus moluccensis","Ostorhinchus properuptus","Ostracion cubicus","Ostracion meleagris","Oxycheilinus bimaculatus","Parablennius intermedius","Paracaesio xanthura","Paragobiodon modestus","Paraluteres prionurus","Paramonacanthus otisensis","Parapercis australis","Parapercis nebulosa","Parapercis ramsayi","Parapercis stricticeps","Paraplesiops bleekeri","Paraplesiops meleagris","Pardachirus hedleyi","Parequula melbournensis","Paristiopterus labiosus","Parma microlepis","Parma oligolepis","Parma polylepis","Parma unifasciata","Parupeneus barberinoides","Parupeneus ciliatus","Parupeneus cyclostomus","Parupeneus heptacanthus","Parupeneus multifasciatus","Parupeneus pleurostigma","Parupeneus spilurus","Pastinachus ater","Pataecus fronto","Pegasus volitans","Pelates sexlineatus","Pempheris affinis","Pempheris analis","Pempheris compressa","Pempheris multiradiata","Pentaceropsis recurvirostris","Pentapodus aureofasciatus","Pentapodus paradiseus","Pervagor alternans","Pervagor janthinosoma","Petroscirtes fallax","Petroscirtes lupus","Phyllopteryx taeniolatus","Pictilabrus laticlavius","Plagiotremus laudandus","Plagiotremus rhinorhynchos","Plagiotremus tapeinosoma","Platycephalus bassensis","Platycephalus caeruleopunctatus","Platycephalus endrachtensis","Platycephalus fuscus","Platycephalus grandispinis","Platycephalus marmoratus","Plectorhinchus flavomaculatus","Plectroglyphidodon dickii","Plectroglyphidodon leucozonus","Plotosus lineatus","Pomacentrus australis","Pomacentrus bankanensis","Pomacentrus coelestis","Pomacentrus nagasakiensis","Pomatomus saltatrix","Porophryne erythrodactylus","Priacanthus macracanthus","Priolepis nuchifasciata","Prionurus maculatus","Prionurus microlepidotus","Pristiapogon fraenatus","Pristotis obtusirostris","Pseudanthias rubrizonatus","Pseudanthias squamipinnis","Pseudobalistes flavimarginatus","Pseudobalistes fuscus","Pseudocaranx georgianus","Pseudocoris yamashiroi","Pseudojuloides elongatus","Pseudolabrus guentheri","Pseudolabrus luculentus","Pseudorhombus arsius","Pseudorhombus jenynsii","Ptereleotris evides","Ptereleotris heteroptera","Ptereleotris microlepis","Ptereleotris monoptera","Pterocaesio digramma","Pterois volitans","Repomucenus calcaratus","Rhabdamia gracilis","Rhabdosargus sarba","Rhinecanthus aculeatus","Rhinecanthus lunula","Rhinecanthus rectangulus","Rhinoptera neglecta","Rhynchobatus australiae","Sarda australis","Saurida undosquamis","Scarus chameleon","Scarus ghobban","Scarus rubroviolaceus","Schuettea scalaripinnis","Scobinichthys granulatus","Scolopsis monogramma","Scorpaena jacksoniensis","Scorpaena papillosa","Scorpaenodes evides","Scorpaenopsis neglecta","Scorpis lineolata","Seriola dumerili","Seriola hippos","Seriola lalandi","Seriola rivoliana","Siganus fuscescens","Sillago ciliata","Siphamia cephalotes","Siphamia roseigaster","Soleichthys microcephalus","Solenostomus cyanopterus","Solenostomus leptosoma","Solenostomus paradoxus","Sphyraena obtusata","Squatina albipunctata","Squatina australis","Stegastes apicalis","Stegastes gascoynei","Stethojulis bandanensis","Stethojulis interrupta","Stethojulis strigiventer","Stethojulis trilineata","Stigmatopora argus","Stigmatopora nigra","Suezichthys arquatus","Suezichthys devisi","Sufflamen chrysopterum","Sufflamen fraenatum","Synodus binotatus","Synodus dermatogenys","Synodus jaculum","Synodus similis","Synodus variegatus","Taenianotus triacanthus","Tetractenos glaber","Tetractenos hamiltoni","Tetrosomus reipublicae","Thalassoma amblycephalum","Thalassoma lunare","Thalassoma lutescens","Thalassoma nigrofasciatum","Thysanophrys cirronasa","Torquigener pleurogramma","Torquigener squamicauda","Trachichthys australis","Trachinocephalus trachinus","Trachinops taeniatus","Trachinotus baillonii","Trachurus novaezelandiae","Trachypoma macracanthus","Trachyrhamphus bicoarctatus","Trinorfolkia clarkei","Trygonoptera imitata","Trygonoptera testacea","Trygonorrhina fasciata","Upeneichthys lineatus","Upeneichthys vlamingii","Upeneus australiae","Upeneus tragula","Urocampus carinirostris","Urolophus kapalensis","Valenciennea helsdingenii","Valenciennea immaculata","Valenciennea strigata","Vanacampus margaritifer","Vincentia novaehollandiae","Zanclus cornutus","Zebrasoma scopas","Zeus faber"
"2008","Bare Island","iNat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008","Bare Island","RLS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008","Clifton Gardens","iNat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008","Gordons Bay","iNat",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008","Kurnell","iNat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008","Shelly Beach","iNat",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008","Shelly Beach","RLS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008","Shiprock","iNat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2009","Bare Island","iNat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
